Transaction_Date,Transaction_Time,Customer_ID,Customer_Type,Transaction_Type,Transaction_Amount,Is_Fraudulent
2023-05-31,22:35:05,26040,Standard,Online,45.6,0
2023-10-08,09:38:45,18574,Standard,POS,116.54,1
2023-09-13,18:21:03,20335,Premium,Online,355.7,0
2023-04-03,04:41:57,4088,Basic,ATM,12.4,0
2023-07-31,12:15:40,18551,Standard,Online,12.63,0
2023-01-24,18:10:39,38165,Standard,Online,134.18,0
2023-01-18,11:13:46,15929,Standard,Online,59.12,0
2023-08-25,21:15:49,20467,Basic,Online,44.03,0
2023-12-24,02:56:57,45601,Standard,Online,62.53,0
2023-11-24,15:57:42,8697,Premium,ATM,10295.98,0
2023-11-27,17:15:16,41727,Basic,Online,26.78,0
2023-06-28,04:13:41,8791,Standard,Online,44.56,0
2023-09-02,20:19:07,45388,Premium,ATM,694.92,0
2023-11-01,10:34:38,32113,Standard,Online,31.63,0
2023-05-04,14:31:15,20267,Premium,Online,575.09,0
2023-03-21,21:43:01,27902,Premium,ATM,172.43,0
2023-11-23,11:16:08,19757,Premium,Online,132.53,0
2023-11-16,15:15:49,24665,Standard,POS,63.99,0
2023-02-06,08:29:12,37155,Standard,ATM,10.0,0
2023-04-25,10:18:59,36071,Standard,Online,20.62,0
2023-12-16,23:54:24,21935,Basic,Online,32.69,0
2023-09-11,01:20:37,31794,Premium,Online,42.0,0
2023-02-06,10:55:52,3677,Standard,Online,250.68,1
2023-04-17,14:07:29,19317,Standard,ATM,56.08,0
2023-12-15,20:06:51,13811,Standard,Online,58.31,0
2023-05-27,11:22:58,8083,Standard,Online,26.51,0
2023-12-19,15:00:12,41957,Standard,Online,40.7,0
2023-05-30,08:30:51,9823,Basic,Online,22.17,0
2023-08-27,21:31:58,39711,Premium,ATM,269.91,0
2023-11-23,01:18:19,15705,Standard,Online,21.51,0
2023-08-07,04:14:53,7831,Basic,POS,25.81,0
2023-12-29,14:34:23,7260,Premium,POS,464.81,0
2023-10-20,05:17:21,26937,Basic,POS,44.57,0
2023-07-05,22:49:27,43042,Premium,Online,30.87,0
2023-08-25,12:16:39,9515,Basic,POS,57.81,0
2023-01-27,12:56:59,19952,Standard,POS,114.99,0
2023-06-04,21:08:23,19025,Standard,Online,48.51,0
2023-04-20,15:45:28,4832,Premium,ATM,189.44,0
2023-11-30,14:49:48,4346,Basic,Online,22.68,0
2023-12-11,00:21:52,7713,Premium,Online,53.49,0
2023-12-28,10:38:31,33771,Premium,Online,48.57,0
2023-03-13,01:40:03,44275,Standard,Online,26.47,0
2023-04-27,03:44:21,1576,Premium,Online,1577.78,0
2023-09-09,10:59:40,32747,Standard,POS,190.63,0
2023-02-24,06:00:10,9065,Premium,ATM,211.99,0
2023-08-15,05:40:34,48229,Standard,Online,14.93,0
2023-05-02,07:07:53,41582,Standard,Online,14.75,0
2023-10-12,10:41:59,42334,Basic,Online,172.36,0
2023-04-06,21:19:47,44347,Standard,Online,16.29,1
2023-06-14,21:44:23,2223,Basic,ATM,10.0,0
2023-08-11,13:28:22,21745,Basic,POS,24.95,0
2023-12-23,07:17:35,31261,Standard,Online,34.39,0
2023-01-09,21:55:27,19009,Standard,ATM,10.0,0
2023-12-19,10:11:57,37546,Premium,Online,147.82,0
2023-03-31,15:52:07,46488,Standard,Online,78.88,0
2023-05-23,22:17:45,20560,Standard,Online,65.25,0
2023-04-09,01:54:21,37580,Premium,Online,65.56,0
2023-04-12,17:34:24,13446,Standard,Online,81.39,0
2023-07-06,14:17:37,36212,Premium,Online,15.37,0
2023-06-20,05:16:03,3573,Premium,Online,290.06,0
2023-07-21,19:59:55,2890,Premium,POS,17245.3,0
2023-06-27,15:52:58,47408,Basic,Online,25.22,1
2023-12-26,18:36:33,26582,Standard,POS,16.1,0
2023-04-08,17:11:46,23356,Premium,POS,81.4,0
2023-08-16,11:40:30,44777,Standard,Online,121.79,0
2023-11-02,12:41:30,40379,Standard,Online,10.0,0
2023-04-24,11:49:59,13343,Basic,ATM,10.0,0
2023-09-12,16:18:37,11376,Standard,ATM,55.09,0
2023-11-07,03:20:55,15177,Basic,ATM,10.0,0
2023-01-12,08:55:15,24565,Standard,Online,17.39,0
2023-02-27,20:03:08,1247,Basic,Online,32.89,0
2023-04-10,06:16:00,8534,Basic,Online,52.24,0
2023-01-16,13:06:31,2630,Standard,POS,24.05,0
2023-02-15,18:42:36,23454,Premium,Online,7219.13,0
2023-02-01,07:48:12,15141,Standard,Online,65.11,0
2023-09-17,06:42:19,16009,Standard,Online,81.12,0
2023-08-02,23:39:28,46005,Standard,ATM,11.45,0
2023-01-05,02:28:46,28766,Basic,ATM,10.0,0
2023-11-08,01:17:29,5612,Standard,POS,88.6,0
2023-09-15,00:00:56,18276,Standard,Online,25.03,0
2023-03-25,03:25:46,21096,Basic,Online,17.38,0
2023-03-17,23:18:08,33098,Premium,POS,7460.37,0
2023-10-11,07:50:28,42769,Standard,Online,43.47,0
2023-01-09,13:37:53,35483,Standard,ATM,22.4,0
2023-09-27,17:32:53,49993,Standard,Online,38.8,0
2023-02-01,04:14:03,39438,Standard,Online,17.76,0
2023-02-27,04:36:42,23847,Basic,Online,57.78,0
2023-03-23,23:40:01,8951,Premium,Online,34.73,0
2023-01-17,12:37:59,1063,Basic,Online,24.72,0
2023-11-28,05:20:06,3728,Standard,Online,489.57,0
2023-07-16,06:34:35,49526,Premium,Online,1054.14,0
2023-10-24,09:10:00,34447,Standard,Online,22.99,0
2023-11-08,06:38:54,5789,Premium,POS,753.37,0
2023-03-01,07:43:42,5485,Basic,Online,10.0,0
2023-07-28,12:03:19,11047,Standard,Online,155.69,1
2023-02-09,20:47:31,25003,Standard,ATM,215.4,0
2023-09-30,08:12:08,49837,Basic,ATM,22.57,0
2023-02-04,07:16:06,30067,Standard,ATM,29.46,0
2023-04-24,23:36:13,29923,Premium,ATM,676.31,0
2023-01-02,03:17:19,33574,Basic,Online,83.67,0
2023-06-05,04:42:27,6307,Standard,Online,160.41,0
2023-12-12,04:14:40,20188,Premium,Online,1649.58,0
2023-03-27,06:46:53,12038,Standard,Online,53.18,0
2023-09-08,19:59:42,22060,Basic,Online,10.0,0
2023-07-01,03:06:28,1202,Standard,POS,41.36,0
2023-10-27,14:24:54,8988,Premium,Online,213.72,0
2023-08-16,18:01:33,46303,Premium,Online,6081.29,0
2023-09-28,22:52:01,33995,Premium,POS,43.6,0
2023-03-13,01:33:04,23207,Premium,POS,166.02,0
2023-10-24,19:30:25,11872,Premium,Online,4832.65,0
2023-01-12,02:44:33,23234,Standard,Online,130.45,0
2023-03-14,19:42:06,3842,Premium,Online,529.31,0
2023-06-11,12:44:50,21456,Premium,Online,857.14,0
2023-08-04,15:28:03,3878,Standard,Online,82.94,0
2023-01-03,03:22:17,2517,Standard,Online,146.38,0
2023-07-25,04:08:56,22497,Standard,Online,399.49,0
2023-08-19,11:57:01,25177,Standard,Online,24.38,0
2023-04-20,06:08:39,47888,Standard,Online,28.93,0
2023-01-22,17:48:27,22775,Premium,ATM,24.8,0
2023-10-18,01:08:12,4459,Premium,POS,697.91,0
2023-11-13,02:04:56,40398,Premium,ATM,65.44,0
2023-09-15,07:21:50,6588,Premium,Online,552.04,0
2023-08-06,10:10:44,16329,Premium,Online,2803.99,0
2023-08-06,08:55:11,14743,Premium,Online,848.04,0
2023-05-21,08:59:12,2650,Premium,Online,41.65,0
2023-07-29,15:13:15,44543,Standard,Online,10.0,0
2023-07-07,03:25:45,1900,Basic,Online,93.02,0
2023-11-24,13:17:08,7517,Standard,Online,331.17,0
2023-02-22,15:36:19,14078,Basic,Online,22.75,0
2023-06-03,05:36:32,44358,Standard,Online,94.21,0
2023-12-17,15:39:50,49036,Standard,Online,163.05,0
2023-01-14,22:47:27,16622,Basic,Online,18.06,0
2023-08-01,00:39:27,42430,Premium,ATM,105.95,0
2023-01-03,23:52:33,18569,Standard,Online,46.17,0
2023-03-23,05:19:05,3425,Standard,Online,239.26,0
2023-02-26,18:09:50,4204,Standard,ATM,43.3,0
2023-12-22,06:05:14,18061,Premium,Online,16.11,0
2023-11-18,02:44:08,25597,Premium,Online,1803.45,0
2023-09-30,02:06:40,43852,Premium,ATM,409.17,0
2023-02-28,19:28:28,39612,Standard,POS,547.56,0
2023-09-27,04:34:58,7640,Standard,ATM,44.02,0
2023-09-13,16:20:02,12737,Premium,POS,101.73,0
2023-05-21,08:22:14,33259,Basic,Online,10.0,0
2023-08-19,10:43:03,49829,Basic,POS,10.0,0
2023-11-29,04:29:00,28460,Basic,Online,22.76,0
2023-04-04,12:01:50,40719,Premium,POS,15.37,0
2023-02-22,13:26:02,35096,Standard,Online,42.19,0
2023-12-16,16:28:52,41297,Basic,Online,31.26,0
2023-03-17,11:49:03,36900,Standard,POS,71.52,0
2023-03-29,16:51:15,40696,Premium,Online,391.45,0
2023-12-29,21:04:35,42620,Standard,POS,190.01,0
2023-02-13,12:32:35,10383,Premium,POS,2560.79,0
2023-05-01,23:55:16,36536,Premium,Online,72.29,0
2023-05-03,05:44:14,2002,Basic,Online,18.06,0
2023-02-26,09:52:54,28768,Premium,POS,155.36,0
2023-07-01,04:23:07,2233,Standard,Online,76.13,0
2023-08-27,05:50:16,13374,Standard,POS,10.0,0
2023-10-20,20:32:01,14796,Premium,Online,24124.71,0
2023-10-11,17:34:31,16003,Basic,POS,29.91,0
2023-02-27,06:56:54,24280,Standard,POS,80.06,0
2023-08-28,14:33:19,38603,Basic,Online,10.0,0
2023-08-09,08:47:31,26239,Premium,ATM,827.8,0
2023-05-15,16:36:06,31796,Standard,Online,123.24,0
2023-04-27,03:14:28,11663,Basic,Online,18.51,0
2023-04-08,01:39:43,38610,Premium,ATM,1301.83,0
2023-09-25,11:08:55,3921,Basic,Online,122.42,0
2023-09-16,15:13:55,36301,Standard,POS,106.2,0
2023-06-03,03:25:37,6659,Standard,Online,119.05,0
2023-10-04,06:24:57,28172,Basic,ATM,10.0,1
2023-07-14,06:07:42,7744,Standard,ATM,10.0,0
2023-10-29,02:14:41,26305,Basic,Online,123.58,0
2023-11-01,11:08:25,3033,Basic,Online,10.0,0
2023-01-26,14:48:30,10271,Premium,POS,507.44,0
2023-03-07,19:43:47,36344,Standard,POS,70.71,0
2023-04-14,01:18:00,25862,Standard,Online,16.96,0
2023-03-15,17:32:48,33059,Premium,POS,244.87,0
2023-07-07,17:46:14,42022,Standard,Online,339.42,0
2023-12-10,07:45:29,16739,Standard,Online,43.65,0
2023-12-19,06:24:51,5716,Standard,Online,63.08,0
2023-09-28,06:41:03,22143,Basic,Online,24.9,0
2023-12-04,07:10:41,22763,Standard,ATM,26.82,0
2023-12-07,02:43:17,16406,Premium,Online,1014.16,0
2023-05-05,14:07:22,42474,Standard,Online,1509.9,0
2023-01-25,06:36:40,44655,Basic,ATM,50.11,1
2023-03-19,18:12:34,5757,Premium,Online,906.27,0
2023-09-01,08:57:07,12085,Premium,Online,5022.3,0
2023-09-19,00:19:40,3177,Standard,Online,364.84,0
2023-12-04,00:24:16,46198,Premium,Online,708.23,0
2023-12-29,09:16:56,28712,Standard,Online,30.54,0
2023-05-30,00:00:02,42588,Standard,Online,289.45,0
2023-04-15,17:59:59,22408,Premium,Online,9218.87,0
2023-08-15,09:21:30,4712,Premium,Online,2999.32,0
2023-10-02,19:20:21,10153,Standard,ATM,13.89,0
2023-06-11,00:47:24,4966,Basic,POS,10.91,1
2023-03-22,14:41:11,42899,Premium,Online,461.1,0
2023-03-03,01:23:15,15735,Basic,Online,13.64,0
2023-01-29,09:44:22,22278,Premium,POS,214.17,0
2023-05-11,21:01:17,32190,Standard,ATM,10.0,1
2023-04-24,19:19:18,43856,Premium,Online,1088.76,0
2023-06-16,11:29:52,1575,Standard,Online,171.19,0
2023-03-13,15:07:16,43495,Basic,Online,22.54,0
2023-10-07,11:49:40,15236,Premium,POS,7027.4,0
2023-04-11,19:23:12,36584,Premium,Online,252.48,0
2023-06-04,13:52:35,38488,Standard,POS,649.6,0
2023-09-25,14:31:26,14227,Standard,Online,71.25,0
2023-09-12,20:34:52,41920,Standard,ATM,34.25,0
2023-07-23,17:59:22,14928,Basic,Online,10.0,0
2023-09-05,23:17:11,16096,Premium,Online,284.26,0
2023-08-17,12:34:26,18238,Standard,Online,77.9,0
2023-02-06,15:38:44,49302,Premium,ATM,359.14,0
2023-04-16,01:13:54,34602,Basic,Online,12.9,0
2023-05-23,14:37:14,15844,Standard,Online,15.2,0
2023-07-07,04:21:12,49049,Standard,Online,60.58,0
2023-05-17,23:32:12,45002,Standard,POS,159.8,0
2023-04-16,17:21:25,35573,Standard,POS,56.19,0
2023-08-19,06:38:44,10074,Basic,ATM,10.0,0
2023-07-29,23:32:58,22622,Premium,Online,70.11,0
2023-09-25,02:38:45,5774,Standard,Online,518.34,0
2023-04-11,10:00:54,38484,Standard,Online,21.85,0
2023-03-27,11:57:53,35729,Standard,Online,164.32,0
2023-01-31,04:56:19,26594,Standard,Online,129.72,0
2023-12-22,10:54:56,49258,Standard,Online,74.26,0
2023-09-07,17:15:47,42641,Standard,Online,91.32,0
2023-07-25,08:02:37,10363,Standard,POS,396.3,0
2023-01-26,15:04:58,32292,Standard,POS,46.15,0
2023-05-05,18:54:01,3292,Standard,Online,177.4,0
2023-01-24,10:01:00,14241,Basic,Online,46.94,0
2023-06-06,09:19:13,20936,Premium,POS,439.52,0
2023-03-20,06:39:27,4060,Standard,Online,95.11,0
2023-05-27,08:11:45,37189,Premium,Online,710.23,0
2023-07-23,02:20:13,21302,Basic,Online,25.93,0
2023-09-11,11:24:26,43954,Basic,Online,47.34,0
2023-12-02,06:22:09,2071,Standard,Online,76.17,0
2023-01-13,18:57:19,2619,Standard,Online,189.61,0
2023-02-12,22:29:56,32210,Basic,ATM,89.26,0
2023-01-08,23:43:15,40007,Basic,POS,23.74,0
2023-10-27,16:37:48,10089,Standard,Online,12.87,0
2023-12-22,02:55:52,24702,Premium,POS,663.52,0
2023-12-24,02:49:47,21994,Premium,Online,1092.71,0
2023-09-13,17:26:10,26766,Basic,Online,25.09,0
2023-10-21,04:13:17,19211,Standard,ATM,30.88,0
2023-10-07,02:29:27,21614,Premium,POS,1642.4,0
2023-07-20,20:11:53,16826,Premium,Online,486.46,0
2023-08-09,18:16:09,14536,Standard,ATM,10.0,0
2023-05-08,20:22:00,27080,Premium,POS,20.44,0
2023-01-21,08:23:38,45559,Basic,Online,15.14,0
2023-02-10,11:23:12,26290,Premium,Online,122.33,0
2023-07-28,14:56:34,28044,Premium,Online,660.15,0
2023-09-22,18:27:06,45844,Standard,Online,10.0,0
2023-08-31,22:05:35,9096,Premium,ATM,208.86,0
2023-06-03,04:12:51,30200,Premium,Online,2884.52,1
2023-10-27,05:19:44,13631,Standard,ATM,29.89,1
2023-10-22,13:04:46,19167,Basic,POS,13.98,0
2023-10-01,16:57:08,20309,Basic,ATM,23.02,0
2023-10-29,10:12:31,34040,Basic,Online,93.58,0
2023-12-23,22:11:33,7614,Premium,ATM,1107.9,0
2023-08-27,05:12:42,5125,Standard,Online,201.11,0
2023-09-05,17:12:28,20562,Basic,ATM,23.72,0
2023-03-18,08:45:00,2883,Basic,POS,16.89,0
2023-10-18,13:19:01,24467,Basic,Online,110.21,0
2023-02-05,18:21:00,47904,Standard,ATM,160.92,0
2023-09-18,15:23:13,7770,Standard,Online,15.68,0
2023-07-22,06:58:25,28456,Basic,ATM,100.78,1
2023-10-04,00:38:42,41510,Standard,Online,15.7,0
2023-11-27,17:29:32,23187,Standard,ATM,202.27,0
2023-06-15,18:24:14,28892,Standard,ATM,16.48,0
2023-08-24,16:58:49,48767,Basic,Online,10.0,0
2023-08-02,10:57:02,22013,Premium,POS,15.81,0
2023-11-26,16:56:20,6296,Standard,Online,18.81,0
2023-11-26,00:08:17,33506,Premium,Online,16.01,0
2023-10-07,10:22:40,49998,Standard,POS,20.07,0
2023-11-30,10:23:35,15546,Basic,POS,10.0,0
2023-08-12,14:56:10,12926,Premium,Online,66.76,0
2023-09-14,16:46:36,44349,Standard,POS,161.07,0
2023-08-13,20:00:25,33905,Basic,ATM,10.0,0
2023-11-30,04:18:36,5852,Standard,POS,85.81,1
2023-11-05,17:41:05,44179,Basic,Online,37.37,1
2023-10-11,08:07:20,44629,Premium,Online,24702.74,0
2023-10-21,22:21:30,14410,Standard,Online,10.2,0
2023-06-17,23:40:48,27439,Basic,Online,10.0,0
2023-02-02,20:56:00,33616,Basic,Online,34.6,0
2023-06-12,02:19:57,14014,Basic,POS,10.0,0
2023-03-28,03:09:42,48178,Basic,ATM,15.12,0
2023-05-23,18:27:51,5069,Premium,POS,916.47,0
2023-09-16,13:25:14,20326,Standard,ATM,53.69,0
2023-06-02,03:51:09,16573,Basic,Online,54.96,1
2023-03-12,20:37:23,5734,Standard,POS,276.31,0
2023-03-12,02:51:21,19358,Premium,POS,1047.75,0
2023-12-17,06:04:43,36304,Basic,POS,10.81,0
2023-10-28,15:36:50,4736,Standard,ATM,10.0,0
2023-03-31,23:25:09,45412,Premium,ATM,36.44,0
2023-06-04,14:27:10,4238,Standard,Online,17.39,0
2023-03-28,00:18:12,47815,Standard,ATM,165.22,0
2023-01-30,17:44:22,21203,Standard,POS,155.52,0
2023-04-28,10:29:46,25317,Standard,POS,201.58,0
2023-09-01,11:52:18,36030,Standard,ATM,19.54,0
2023-08-18,02:25:02,5993,Standard,Online,38.03,0
2023-10-19,13:28:34,26456,Standard,ATM,10.0,1
2023-03-25,03:58:12,31183,Standard,ATM,10.37,0
2023-03-08,01:28:02,10550,Standard,Online,10.0,0
2023-10-28,01:19:43,14684,Standard,Online,465.52,0
2023-12-06,20:57:27,41241,Premium,Online,128.89,0
2023-03-06,09:23:26,2937,Standard,ATM,113.75,0
2023-06-13,12:16:12,23424,Premium,Online,136.71,0
2023-05-20,18:49:41,11461,Premium,Online,826.33,0
2023-04-21,15:27:03,23674,Standard,Online,36.41,0
2023-12-18,02:07:04,34828,Premium,Online,392.28,0
2023-01-11,06:57:29,17303,Premium,POS,12956.73,0
2023-09-20,10:12:36,22912,Standard,Online,128.76,0
2023-11-14,00:09:49,28866,Premium,Online,4194.49,0
2023-06-28,01:48:30,47831,Premium,Online,409.95,0
2023-08-14,20:35:31,13321,Basic,Online,28.63,0
2023-07-13,02:16:45,23182,Standard,Online,10.0,0
2023-12-13,16:47:35,47183,Standard,POS,54.48,0
2023-06-16,17:23:39,10965,Standard,Online,65.37,0
2023-09-11,22:25:15,12802,Standard,POS,19.93,0
2023-09-24,04:05:29,46799,Standard,Online,15.98,0
2023-03-05,21:15:22,28338,Basic,POS,26.08,1
2023-08-29,14:09:27,44061,Standard,Online,31.83,1
2023-01-18,05:36:33,4448,Premium,Online,125.39,0
2023-02-12,21:22:03,32564,Standard,ATM,10.0,0
2023-06-22,23:16:37,43369,Standard,Online,59.43,0
2023-11-15,04:24:08,6243,Standard,Online,63.84,0
2023-11-15,11:31:38,5286,Standard,Online,60.45,0
2023-06-09,22:10:59,26548,Basic,POS,25.48,1
2023-02-01,14:01:58,1084,Basic,POS,46.86,0
2023-01-27,23:05:25,10653,Standard,ATM,35.09,0
2023-01-10,03:53:03,38637,Standard,ATM,94.0,0
2023-02-07,16:00:18,13304,Standard,POS,27.88,0
2023-01-21,07:27:58,18821,Premium,ATM,115.39,0
2023-11-12,12:08:50,41806,Standard,Online,16.08,0
2023-06-30,03:22:26,3406,Basic,ATM,10.0,0
2023-08-01,16:10:50,2201,Premium,ATM,2630.31,0
2023-01-17,16:32:24,43848,Standard,Online,107.13,0
2023-07-20,13:14:15,36215,Standard,Online,106.81,0
2023-06-28,15:15:48,23929,Premium,POS,99.6,0
2023-04-28,15:41:40,4374,Standard,ATM,10.0,0
2023-10-04,12:54:23,4606,Standard,Online,237.93,0
2023-05-19,14:08:11,36193,Standard,POS,12.15,0
2023-01-21,16:12:07,29715,Standard,Online,277.46,0
2023-06-19,22:08:00,11876,Standard,POS,243.67,0
2023-01-19,12:16:13,32773,Standard,Online,212.6,0
2023-03-07,22:52:07,22325,Premium,ATM,1286.61,0
2023-02-01,18:55:14,30493,Standard,POS,25.28,0
2023-09-14,06:27:16,15392,Standard,Online,447.74,0
2023-11-05,17:27:03,12305,Standard,ATM,27.75,0
2023-08-10,04:37:03,28621,Standard,Online,22.62,0
2023-08-27,11:14:52,28161,Premium,Online,546.52,0
2023-06-30,20:34:06,12857,Standard,Online,16.41,0
2023-01-10,23:23:23,45887,Standard,ATM,103.96,0
2023-02-10,07:10:25,29573,Standard,POS,155.56,0
2023-07-18,11:58:55,29777,Basic,Online,10.0,0
2023-07-29,14:58:28,12727,Premium,Online,801.52,0
2023-05-29,19:56:11,11501,Premium,POS,2779.59,0
2023-09-02,08:04:09,39343,Standard,ATM,17.49,1
2023-07-08,16:12:56,38025,Basic,Online,43.81,0
2023-01-12,19:12:20,1751,Basic,ATM,11.18,0
2023-04-28,11:45:34,37133,Premium,Online,254.41,0
2023-05-10,12:34:12,12681,Premium,Online,739.41,0
2023-02-26,15:42:14,9325,Standard,Online,60.66,0
2023-09-17,08:40:48,11919,Basic,ATM,77.66,0
2023-04-09,21:40:40,26531,Standard,ATM,77.85,0
2023-01-07,22:39:58,32828,Premium,ATM,349.13,0
2023-09-10,04:52:30,10778,Basic,POS,81.12,1
2023-03-13,23:25:39,20086,Standard,ATM,495.81,0
2023-09-22,07:09:44,21945,Standard,POS,29.41,0
2023-06-17,18:09:43,1645,Standard,ATM,325.07,0
2023-09-05,05:43:16,39398,Standard,Online,54.32,0
2023-03-05,11:02:55,47398,Premium,Online,2337.17,0
2023-04-15,15:59:29,26784,Basic,Online,14.77,1
2023-07-29,04:01:14,23474,Basic,POS,10.0,1
2023-10-07,18:59:28,26391,Standard,ATM,51.85,0
2023-07-17,18:22:30,33236,Standard,Online,48.33,0
2023-03-31,17:52:45,38752,Standard,Online,308.28,0
2023-09-01,19:59:54,34667,Standard,Online,262.37,0
2023-08-14,06:27:54,10180,Standard,POS,207.04,0
2023-06-16,09:22:51,27477,Basic,POS,10.0,0
2023-07-01,22:59:52,21437,Standard,Online,86.51,0
2023-10-12,19:27:26,9491,Standard,Online,46.17,0
2023-06-30,18:01:44,3387,Standard,Online,109.89,0
2023-04-02,08:14:54,18905,Standard,Online,112.3,0
2023-12-04,11:11:35,35844,Premium,Online,566.08,0
2023-08-12,14:32:16,37862,Standard,Online,22.05,0
2023-06-11,04:40:32,34663,Premium,Online,255.74,0
2023-06-13,01:18:09,23960,Standard,POS,221.44,0
2023-04-24,16:09:55,12964,Premium,Online,97.7,0
2023-02-17,23:07:23,22873,Premium,ATM,655.68,0
2023-12-05,20:15:32,9324,Standard,Online,41.42,0
2023-04-02,00:45:17,28921,Standard,ATM,60.48,0
2023-11-20,02:18:30,1792,Standard,ATM,30.84,0
2023-02-06,19:42:08,8693,Premium,POS,280.56,0
2023-05-31,09:57:04,11058,Basic,Online,12.8,0
2023-05-22,08:41:09,15907,Standard,Online,35.86,0
2023-10-30,13:02:51,3801,Basic,Online,38.87,0
2023-08-29,07:03:14,34632,Premium,ATM,719.31,0
2023-11-30,02:50:43,40986,Premium,Online,63.03,0
2023-12-21,22:11:30,16588,Basic,POS,226.96,1
2023-02-17,23:41:23,11349,Standard,Online,41.55,0
2023-11-20,10:12:49,18745,Basic,Online,176.27,1
2023-06-13,05:38:54,36480,Standard,Online,35.71,0
2023-09-14,07:53:33,43087,Premium,ATM,55.56,0
2023-01-21,19:37:00,49610,Basic,POS,18.31,0
2023-01-09,00:35:33,1208,Premium,POS,336.42,0
2023-06-03,20:17:58,1434,Standard,ATM,205.88,0
2023-06-04,22:32:15,21827,Premium,Online,452.66,0
2023-11-09,02:05:47,35405,Standard,Online,74.12,0
2023-10-16,08:11:56,19060,Premium,POS,744.43,0
2023-01-19,02:42:33,4501,Premium,POS,3534.11,0
2023-09-13,18:32:25,37840,Basic,POS,22.77,0
2023-10-07,14:20:59,46813,Basic,POS,18.66,1
2023-04-07,21:15:16,40049,Basic,POS,21.02,0
2023-04-13,03:00:42,45420,Standard,Online,122.85,0
2023-05-22,08:41:12,42408,Standard,Online,202.56,0
2023-09-08,17:41:04,32584,Standard,Online,112.09,0
2023-06-04,02:02:03,4206,Basic,Online,10.0,1
2023-11-11,21:52:09,46670,Basic,Online,87.85,0
2023-08-25,07:49:38,2530,Premium,Online,117.07,0
2023-04-20,16:50:15,22576,Basic,ATM,20.81,0
2023-07-22,06:49:12,13022,Standard,ATM,27.31,0
2023-07-30,02:58:27,24161,Standard,Online,31.08,0
2023-02-09,17:39:04,28493,Premium,Online,156.43,0
2023-04-15,16:52:11,11486,Premium,Online,221.58,0
2023-08-26,19:22:04,21288,Basic,POS,26.32,0
2023-07-02,09:43:50,20856,Premium,Online,35.45,0
2023-04-10,14:16:43,21598,Standard,POS,56.29,0
2023-01-20,14:17:48,27025,Basic,Online,43.59,0
2023-02-05,07:27:51,33853,Premium,Online,19.74,0
2023-08-05,00:30:04,35215,Premium,Online,1625.85,0
2023-07-01,17:42:16,46180,Standard,POS,61.38,0
2023-07-31,21:29:25,13464,Basic,POS,10.0,0
2023-06-15,05:42:56,19451,Standard,Online,301.68,0
2023-08-27,07:53:08,46306,Standard,Online,69.82,0
2023-12-22,02:08:29,12445,Standard,Online,31.71,0
2023-05-01,00:41:56,16389,Standard,POS,35.03,0
2023-08-23,21:42:42,5085,Standard,POS,440.1,0
2023-11-13,23:42:52,21491,Standard,POS,20.5,0
2023-02-07,23:37:16,31887,Premium,ATM,551.88,0
2023-03-12,00:46:28,48460,Standard,Online,10.0,0
2023-12-06,13:27:37,41963,Premium,Online,165.4,0
2023-01-08,02:29:21,45467,Standard,Online,13.82,0
2023-04-11,02:03:28,36902,Premium,Online,384.85,0
2023-08-20,13:36:00,26618,Standard,Online,49.48,0
2023-06-03,12:53:21,1790,Standard,Online,775.64,0
2023-11-19,11:43:20,5223,Standard,Online,240.68,0
2023-09-04,09:18:35,12637,Basic,POS,71.26,0
2023-02-02,07:54:31,38092,Standard,ATM,48.01,0
2023-12-04,22:28:01,38708,Basic,ATM,17.13,0
2023-04-15,20:24:52,11486,Standard,Online,87.97,0
2023-08-27,11:24:48,7187,Standard,POS,10.0,1
2023-05-11,01:32:14,30249,Premium,Online,467.94,0
2023-03-21,13:03:07,28435,Premium,POS,89.57,0
2023-11-12,12:41:17,11387,Premium,Online,144.56,0
2023-10-02,18:31:41,17917,Standard,Online,13.7,0
2023-08-29,02:36:30,4830,Standard,ATM,34.22,0
2023-01-11,13:38:02,48030,Premium,Online,467.59,0
2023-07-06,04:24:51,10876,Standard,Online,10.0,0
2023-05-07,02:22:06,13983,Standard,Online,10.0,0
2023-09-22,20:03:48,26048,Standard,Online,152.56,0
2023-12-21,05:55:31,12452,Premium,POS,598.64,0
2023-01-27,06:22:10,19036,Premium,Online,1158.33,0
2023-08-16,01:23:50,40361,Standard,POS,369.13,0
2023-09-27,17:37:56,36901,Premium,ATM,107.48,0
